SAMPLEID,TAXAID,N_TAXA,TYPE,TOLER,NATIVE,TROPHIC,SILT,INDEX_CLASS,SAMP_LENGTH_M,SAMP_WIDTH_M,SAMP_BIOMASS,INDEX_NAME,EXCLUDE,BCG_ATTR,DA_MI2,N_ANOMALIES,FAMILY,GENUS,THERMAL_INDICATOR,ELEVATION_ATTR,GRADIENT_ATTR,WSAREA_ATTR,REPRODUCTION,HABITAT,CONNECTIVITY,SCC,HYBRID
EHVA-644-R-1111,COMMON SHINER,4,SHINER,I,N,OM,Y,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,BROWN TROUT,15,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,WHITE SUCKER,95,SUCKER,T,N,OM,Y,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,BLACKNOSE DACE,176,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,MARGINED MADTOM,1,MADTOM,I,IY,IV,N,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,ROSYSIDE DACE,265,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,TESSELLATED DARTER,36,DARTER,T,N,IV,N,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-644-R-1111,NORTHERN HOGSUCKER,23,SUCKER,I,N,IV,Y,EPIEDMONT,75,4.425,3597,MBSS_2005_Fish,,,9.36,0,,,,,,,,,,,
EHVA-646-R-1111,NORTHERN HOGSUCKER,23,SUCKER,I,N,IV,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,ROSYSIDE DACE,208,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,TESSELLATED DARTER,47,DARTER,T,N,IV,N,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,MARGINED MADTOM,15,MADTOM,I,IY,IV,N,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,WHITE SUCKER,86,SUCKER,T,N,OM,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,LONGNOSE DACE,17,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,CUTLIP MINNOW,51,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,CREEK CHUB,59,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,COMMON SHINER,3,SHINER,I,N,OM,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,BROWN TROUT,17,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-646-R-1111,BLACKNOSE DACE,340,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,6.7,2668,MBSS_2005_Fish,,,10.07,0,,,,,,,,,,,
EHVA-6410-R-1111,ROSYFACE SHINER,1,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,BROWN TROUT,67,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,BLACKNOSE DACE,28,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,TESSELLATED DARTER,9,DARTER,T,N,IV,N,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,BLUE RIDGE SCULPIN,195,SCULPIN,I,N,IS,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,COMMON SHINER,22,SHINER,I,N,OM,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,CREEK CHUB,4,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,CUTLIP MINNOW,26,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,LARGEMOUTH BASS,2,NOTYPE,T,IC,TP,N,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,LONGNOSE DACE,48,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,NORTHERN HOGSUCKER,3,SUCKER,I,N,IV,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,RIVER CHUB,6,OTHRCYPR,I,N,OM,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,ROSYSIDE DACE,18,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVA-6410-R-1111,WHITE SUCKER,56,SUCKER,T,N,OM,Y,EPIEDMONT,75,6.175,6327,MBSS_2005_Fish,,,11.51,0,,,,,,,,,,,
EHVK-435-S-1111,WHITE CRAPPIE,3,SUNFISH,NOTYPE,IC,GE,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,PUMPKINSEED,79,SUNFISH,T,IY,IV,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,GOLDEN SHINER,52,OTHRCYPR,T,N,OM,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,EASTERN MUDMINNOW,106,NOTYPE,T,N,IV,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,EASTERN MOSQUITOFISH,63,NOTYPE,NOTYPE,N,IV,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,BROWN BULLHEAD,2,NOTYPE,T,N,OM,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,BLUEGILL,13,SUNFISH,T,IC,IV,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,AMERICAN EEL,4,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-435-S-1111,REDFIN PICKEREL,3,NOTYPE,T,IY,TP,N,COASTAL,75,1.975,841,MBSS_2005_Fish,,,0.67,0,,,,,,,,,,,
EHVK-447-R-1111,GOLDEN SHINER,6,OTHRCYPR,T,N,OM,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,EASTERN MUDMINNOW,15,NOTYPE,T,N,IV,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,EASTERN MOSQUITOFISH,94,NOTYPE,NOTYPE,N,IV,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,BROWN BULLHEAD,8,NOTYPE,T,N,OM,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,BLUEGILL,150,SUNFISH,T,IC,IV,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,GREEN SUNFISH,3,SUNFISH,T,IC,GE,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,TESSELLATED DARTER,4,DARTER,T,N,IV,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,LARGEMOUTH BASS,27,NOTYPE,T,IC,TP,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHVK-447-R-1111,AMERICAN EEL,121,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,3.2,4991,MBSS_2005_Fish,,,1.32,0,,,,,,,,,,,
EHZN-544-R-1111,TESSELLATED DARTER,13,DARTER,T,N,IV,N,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,WHITE SUCKER,6,SUCKER,T,N,OM,Y,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,FATHEAD MINNOW,2,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,CREEK CHUB,27,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,BROWN TROUT,1,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,BLACKNOSE DACE,187,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,AMERICAN EEL,16,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,LONGNOSE DACE,6,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-544-R-1111,ROSYSIDE DACE,66,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.475,6506,MBSS_2005_Fish,,,1.74,0,,,,,,,,,,,
EHZN-634-R-1111,FATHEAD MINNOW,129,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,CUTLIP MINNOW,35,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,CREEK CHUB,31,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,BROWN TROUT,7,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,BLUEGILL,1,SUNFISH,T,IC,IV,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,BLACKNOSE DACE,535,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,AMERICAN EEL,40,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,REDBREAST SUNFISH,3,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,TESSELLATED DARTER,56,DARTER,T,N,IV,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,LONGNOSE DACE,201,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,WHITE SUCKER,539,SUCKER,T,N,OM,Y,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-634-R-1111,ROSYSIDE DACE,117,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.225,16375,MBSS_2005_Fish,,,8.1,0,,,,,,,,,,,
EHZN-638-R-1111,GOLDFISH,1,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,BLUEGILL,3,SUNFISH,T,IC,IV,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,WHITE SUCKER,327,SUCKER,T,N,OM,Y,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,TESSELLATED DARTER,97,DARTER,T,N,IV,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,BLACKNOSE DACE,35,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,GREEN SUNFISH,7,SUNFISH,T,IC,GE,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,FATHEAD MINNOW,82,OTHRCYPR,NOTYPE,I,OM,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,CUTLIP MINNOW,25,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,CREEK CHUB,69,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,BROWN TROUT,11,NOTYPE,NOTYPE,I,TP,Y,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,ROSYSIDE DACE,82,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHZN-638-R-1111,AMERICAN EEL,60,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,8.325,38168,MBSS_2005_Fish,,,8.04,0,,,,,,,,,,,
EHIV-434-R-1111,GREEN SUNFISH,1,SUNFISH,T,IC,GE,N,COASTAL,75,1.725,288,MBSS_2005_Fish,,,1.27,0,,,,,,,,,,,
EHIV-434-R-1111,AMERICAN EEL,2,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,1.725,288,MBSS_2005_Fish,,,1.27,0,,,,,,,,,,,
EHIV-434-R-1111,EASTERN MUDMINNOW,105,NOTYPE,T,N,IV,N,COASTAL,75,1.725,288,MBSS_2005_Fish,,,1.27,0,,,,,,,,,,,
EHIV-434-R-1111,PUMPKINSEED,1,SUNFISH,T,IY,IV,N,COASTAL,75,1.725,288,MBSS_2005_Fish,,,1.27,0,,,,,,,,,,,
EHIV-434-R-1111,REDFIN PICKEREL,1,NOTYPE,T,IY,TP,N,COASTAL,75,1.725,288,MBSS_2005_Fish,,,1.27,0,,,,,,,,,,,
EHIV-443-R-1111,GREEN SUNFISH,37,SUNFISH,T,IC,GE,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EHIV-443-R-1111,GOLDEN SHINER,4,OTHRCYPR,T,N,OM,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EHIV-443-R-1111,EASTERN MUDMINNOW,21,NOTYPE,T,N,IV,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EHIV-443-R-1111,CREEK CHUBSUCKER,1,SUCKER,NOTYPE,N,IV,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EHIV-443-R-1111,PIRATE PERCH,9,NOTYPE,T,N,IV,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EHIV-443-R-1111,REDFIN PICKEREL,10,NOTYPE,T,IY,TP,N,COASTAL,75,2.7,823,MBSS_2005_Fish,,,2.52,0,,,,,,,,,,,
EITQ-523-X-1111,AMERICAN EEL,1,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,BLACKNOSE DACE,110,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,YELLOW BULLHEAD,3,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,TESSELLATED DARTER,6,DARTER,T,N,IV,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,SWALLOWTAIL SHINER,5,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,ROSYSIDE DACE,24,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,LONGNOSE DACE,17,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,GREEN SUNFISH,49,SUNFISH,T,IC,GE,N,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-523-X-1111,CREEK CHUB,31,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.075,1878,MBSS_2005_Fish,,,2.09,0,,,,,,,,,,,
EITQ-527-X-1111,GREEN SUNFISH,32,SUNFISH,T,IC,GE,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,AMERICAN EEL,1,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,CREEK CHUB,16,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,YELLOW BULLHEAD,4,NOTYPE,NOTYPE,N,OM,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,TESSELLATED DARTER,28,DARTER,T,N,IV,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,LONGNOSE DACE,22,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,SWALLOWTAIL SHINER,6,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,BLACKNOSE DACE,109,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EITQ-527-X-1111,ROSYSIDE DACE,11,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.7,1665,MBSS_2005_Fish,,,1.79,0,,,,,,,,,,,
EPBG-431-X-1111,BLUNTNOSE MINNOW,8,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,ROSYSIDE DACE,48,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,COMMON SHINER,7,SHINER,I,N,OM,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,AMERICAN EEL,10,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,CREEK CHUB,56,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,BLUE RIDGE SCULPIN,114,SCULPIN,I,N,IS,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,LARGEMOUTH BASS,2,NOTYPE,T,IC,TP,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,BLACKNOSE DACE,108,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,LONGNOSE DACE,8,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,MARGINED MADTOM,11,MADTOM,I,IY,IV,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,RIVER CHUB,1,OTHRCYPR,I,N,OM,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,WHITE SUCKER,11,SUCKER,T,N,OM,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,SMALLMOUTH BASS,1,NOTYPE,NOTYPE,IC,TP,N,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
EPBG-431-X-1111,FALLFISH,1,OTHRCYPR,I,N,GE,Y,EPIEDMONT,75,3.825,2367,MBSS_2005_Fish,,,0.64,0,,,,,,,,,,,
FTMM-366-S-1111,GREEN SUNFISH,2,SUNFISH,T,IC,GE,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,REDBREAST SUNFISH,1,SUNFISH,NOTYPE,IY,GE,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,PUMPKINSEED,2,SUNFISH,T,IY,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,LARGEMOUTH BASS,6,NOTYPE,T,IC,TP,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,CHAIN PICKEREL,8,NOTYPE,NOTYPE,IY,TP,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,EASTERN MUDMINNOW,4,NOTYPE,T,N,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,BROWN BULLHEAD,21,NOTYPE,T,N,OM,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,YELLOW PERCH,29,NOTYPE,NOTYPE,IY,GE,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,AMERICAN EEL,8,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,TADPOLE MADTOM,1,MADTOM,NOTYPE,N,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,TESSELLATED DARTER,11,DARTER,T,N,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,WARMOUTH,2,SUNFISH,NOTYPE,N,GE,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,YELLOW BULLHEAD,4,NOTYPE,NOTYPE,N,OM,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,BLUEGILL,55,SUNFISH,T,IC,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FTMM-366-S-1111,BLUESPOTTED SUNFISH,1,SUNFISH,NOTYPE,N,IV,N,COASTAL,75,8.35,1753,MBSS_2005_Fish,,,63.29,0,,,,,,,,,,,
FBVK-535-R-1111,EASTERN MUDMINNOW,14,NOTYPE,T,N,IV,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,TESSELLATED DARTER,13,DARTER,T,N,IV,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,TADPOLE MADTOM,6,MADTOM,NOTYPE,N,IV,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,PUMPKINSEED,19,SUNFISH,T,IY,IV,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,GOLDEN SHINER,30,OTHRCYPR,T,N,OM,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,EASTERN MOSQUITOFISH,26,NOTYPE,NOTYPE,N,IV,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
FBVK-535-R-1111,BROWN BULLHEAD,10,NOTYPE,T,N,OM,N,COASTAL,75,3.75,5330,MBSS_2005_Fish,,,3.22,0,,,,,,,,,,,
